url,Price,Brand,Model
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2014-vw-passat/1555204709,"$11,400.00",Volkswagen,Passat
https://www.kijiji.ca/v-cars-trucks/ottawa/2010-honda-civic-cpe-lx-sr/m871068,"$5,750.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/london/2001-honda-civic-turbo/1556328876,"$8,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/sudbury/2018-honda-civic-sedan-in-white-manual-transmission/m425063,"$16,240.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/london/honda-civic-2010-3500/1556180127,"$3,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/hamilton/2012-volkswagen-jetta-5999-on-sale-1-year-warranty-certified/1465465086,"$5,999.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2009-toyota-corolla-ce-manual-loaded-fully-certified-in-beige/m792045,"$5,990.00",Toyota,Corolla
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2013-mazda-mazda3-4dr-hb-man-mazdaspeed3-bose-clean-carfax-in-black/m412042,"$11,950.00",Mazda,MAZDASPEED3
https://www.kijiji.ca/v-cars-trucks/ottawa/2010-toyota-yaris-h-b/m866146,"$5,585.00",Toyota,Yaris
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2007-honda-civic-si-8th-generation/1556340309,"$6,800.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2016-volkswagen-golf-sportwagen-tfsi-manual-13-700/1556342024,"$13,700.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/barrie/05-jetta-tdi/1556342064,"$2,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/ottawa/2014-volkswagen-jetta-comfortline/m797683,"$7,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2019-honda-civic-lx-honda-certified/m222463,"$17,800.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2006-honda-s2000-basic/m866638,"$30,000.00",Honda,S2000
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2013-volkswagen-jetta-trendline-no-accidents-back-up-camera/1534092261,"$5,500.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/white-2016-honda-hrv-lx-cvt-suv-crossover/1556353539,"$12,399.00",Honda,HR-V
https://www.kijiji.ca/v-cars-trucks/ottawa/2014-volkswagen-jetta-2-0l-trendline-plus-only-67-000km-in-grey/m400442,"$11,452.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/ottawa/2017-toyota-yaris-le-super-clean-w-safety-sense-in-blue/m400809,"$13,954.00",Toyota,Yaris
https://www.kijiji.ca/v-cars-trucks/ottawa/2017-toyota-corolla-se-sunroof-leather-trim-in-black/m398650,"$15,726.00",Toyota,Corolla
https://www.kijiji.ca/v-cars-trucks/ottawa/2019-subaru-wrx-one-of-a-kind-in-white/m400195,"$29,948.00",Subaru,WRX
https://www.kijiji.ca/v-cars-trucks/ottawa/2016-subaru-crosstrek-touring-awd-heated-seats-rear-camera-in-black/m393923,"$16,756.00",Subaru,Other
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2018-honda-civic-lx-manual-in-white/m416723,"$12,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/ottawa/2019-mazda-mazda3-gs-manual-transmission/m856581,"$21,288.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2016-honda-fit-5dr-hb-man-lx-in-grey-manual-transmission/m420449,"$11,900.00",Honda,Fit
https://www.kijiji.ca/v-cars-trucks/ottawa/2015-volkswagen-jetta-1-8-tsi-comfortline-in-black-manual-transmission/m792113,"$11,995.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2016-volkswagen-jetta-comfortline-1-owner-accident-free-local-trade-manu/m791738,"$10,499.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/ottawa/2018-subaru-impreza-2-0i-convenience-4-door-manual-in-silver/m489984,"$18,143.00",Subaru,Impreza
https://www.kijiji.ca/v-cars-trucks/london/2010-honda-civic-dx-g-extra-winter-on-rims-excellent-condition-in-white-manual-transmission/m859341,"$5,495.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/gatineau/2019-volkswagen-jetta-highline-manual-transmission/m859499,"$20,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/guelph/2016-mazda-mazda3-in-silver-manual-transmission/m859630,"$10,988.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/hamilton/2018-mazda-mazda3-hatchback-in-grey/m281790,"$11,995.00",Mazda,Mazda3 Sport
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2015-mazda-mazda3-gs-in-grey-manual-transmission/m860725,"$5,885.00",Mazda,Mazda3 Sport
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2007-toyota-matrix/m844164,"$2,750.00",Toyota,Matrix
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-consumer-reports-1-most-reliable-brand-in-black/m264184,"$21,370.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-gs-in-black/m264498,"$22,670.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-consumer-reports-1-most-reliable-brand-in-red/m268473,"$26,270.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda-3-consumer-reports-1-most-reliable-brand-in-red/m264190,"$23,570.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-consumer-reports-1-most-reliable-brand-in-black/m264495,"$23,770.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-gs-in-black/m264522,"$22,670.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-gs-in-blue/m264501,"$22,670.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-gs-in-blue/m264526,"$22,670.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2021-mazda-mazda3-consumer-reports-1-most-reliable-brand-in-black/m264421,"$30,770.00",Mazda,Mazda3 Sport
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/mazda-cx7-2011/1556271155,"$6,000.00",Mazda,CX-7
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2016-mazda-mazda3-gas-saving-sport-model-5-passenger-2-0l-dohc-6-speed-manual-navigation-blu/m67346,"$15,995.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-subaru-wrx-sti-sport-tech-awd-w-sunroof-backup-cam/m272127,"$27,490.00",Subaru,WRX
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2010-volkswagen-golf-gti-manual/1556280198,"$9,900.00",Volkswagen,GTI
https://www.kijiji.ca/v-cars-trucks/thunder-bay/2012-honda-civic-sdn-ex/m131814,"$7,995.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/ottawa/2011-volkswagen-golf-gti/m366543,"$11,995.00",Volkswagen,GTI
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2011-toyota-matrix-manual-safety-included-in-green/m163858,"$6,900.00",Toyota,Matrix
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/mazdaspeed-6/1556203689,"$7,000.00",Mazda,MAZDASPEED6
https://www.kijiji.ca/v-cars-trucks/ottawa/2017-volkswagen-jetta-wolfsburg-edition-1-4t-5sp/m786476,"$14,577.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-civic-hfp-si-coupe-2-door/1554517686,"$18,999.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/trenton-on/2017-volkswagon-jetta-tsi-wolfsburg/1554989555,"$12,500.00",Volkswagen,Other
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/selling-my-2005-honda-accord/1556210858,"$4,000.00",Honda,Accord
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2011-vw-golf-gti-manual-6-speed/1556211365,"$7,995.00",Volkswagen,GTI
https://www.kijiji.ca/v-cars-trucks/barrie/super-clean-2010-civic-si-w-extras/1556212222,"$9,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/ottawa/2013-volkswagen-jetta-2-0l-trendline-m5-in-black/m169729,"$5,972.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/ottawa/2015-volkswagen-jetta-2-0l-trendline-in-grey/m169775,"$9,813.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2005-honda-accord-lx/m837021,"$4,000.00",Honda,Accord
https://www.kijiji.ca/v-cars-trucks/london/2007-honda-civic-dx-g/m124005,"$3,995.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2011-volkswagen-golf-manual-sportline-for-sale/1552717745,"$5,895.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2019-subaru-impreza-2-0i-convenience-5-door-manual-low-km-in-grey-5-speed-manual-transmission/m837093,"$18,949.00",Subaru,Impreza
https://www.kijiji.ca/v-cars-trucks/st-catharines/2015-volkswagen-jetta-trendline-standard/1554861319,"$9,500.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/gatineau/volkswagen-jetta-2-5l/1556220818,"$6,450.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/chatham-kent/2011-honda-civic-1-8l-5-speed-manual-134-km-7499-99-cert-w-wrnty/1525499314,"$7,499.99",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/peterborough/2017-mazda-mazda3-gs-sport-one-owner/m371503,"$13,990.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/hamilton/2010-mazda-mazda3-excellent-condition-dives-like-new-only-107-kms/m110495,"$5,977.00",Mazda,Mazda3 Sport
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2002-toyota-corolla-ce/m831040,"$2,500.00",Toyota,Corolla
https://www.kijiji.ca/v-cars-trucks/london/2007-vw-golf-city/1556126096,"$3,000.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2015-honda-civic-2-dr-coupe-5-speed-manual/1556128381,"$13,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2000-subaru-impreza-rs/m831053,"$5,500.00",Subaru,Impreza
https://www.kijiji.ca/v-cars-trucks/london/honda-civic/1556129881,"$1,900.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/msm-mazdaspeed-miata/1556136180,"$14,500.00",Mazda,MAZDASPEED MX-5 Miata
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2002-manual-civic-2200/1556136522,"$2,200.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2010-volkswagen-jetta-wolfsburg/1556137730,"$3,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/ottawa/2015-subaru-wrx-base/1556143359,"$16,500.00",Subaru,WRX
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2015-volkswagen-golf-5dr-hb-man-in-blue-manual-transmission/m833928,"$7,995.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/sarnia/2018-subaru-wrx-sti/1556154477,"$36,000.00",Subaru,WRX
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2010-toyota-matrix-certified-2yr-warranty-free-accident-cruise-alloys-aux-power-options-in-grey-m/m835381,"$4,995.00",Toyota,Matrix
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2008-mazda-mazda3-sport-gt/m835220,"$2,500.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/hamilton/2012-honda-civic-si-fully-loaded/1556049765,"$8,000.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/chatham-kent/2008-v-waggon-golf-city/1556063076,"$2,000.00",Volkswagen,Other
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2001-prelude-h22a-swap/1556067449,"$6,000.00",Honda,Prelude
https://www.kijiji.ca/v-cars-trucks/guelph/2009-honda-accord/1556069192,"$7,000.00",Honda,Accord
https://www.kijiji.ca/v-cars-trucks/norfolk-county/2013-subaru-sti/1556079550,"$16,000.00",Subaru,Impreza WRX STi
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2017-civic-fk8-type-r/1556080626,"$39,800.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/1997-vw-transporter-for-quick-sale/1556082793,"$3,600.00",Volkswagen,Transporter
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2003-honda-accord-ex/m830731,"$3,500.00",Honda,Accord
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2011-toyota-tacoma-1-owner-5-spd-manual-2-sets-of-wheels-tires-in-white-5-speed-manual-transmission/m774832,"$13,888.00",Toyota,Tacoma
https://www.kijiji.ca/v-cars-trucks/gatineau/2010-mazda-3/1556084525,"$1,500.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/cambridge/2009-honda-civic-si/m830747,"$10,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/ottawa/2014-mazda-3/1556069653,"$7,000.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/peterborough/honda-civic-ex/1556010207,"$14,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/london/2006-honda-civic-coupe-5spd-low-kms-gas-saver/m652309,"$3,495.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/st-catharines/2010-mazda-mazda3-safety-included/m830844,"$5,995.00",Mazda,Mazda3 Sport
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2013-mazda-mazda3-5-speed-leather-sunroof-skyactive-in-gray-manual-transmission/m119005,"$5,995.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/sudbury/2016-subaru-brz-sport-tech-hikari-edition/m112380,"$24,988.00",Subaru,BRZ
https://www.kijiji.ca/v-cars-trucks/gatineau/2015-honda-civic-sedan-dx-standard-transmission-power-windows-2015-honda-civic-sedan-dx-standard-tra/m110199,"$8,880.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2010-volkswagen-eos-convertible-coupe-comfortline/m183105,"$7,995.00",Volkswagen,Eos
https://www.kijiji.ca/v-cars-trucks/sudbury/2008-honda-civic-coupe-se/1555958144,"$3,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2007-honda-civic-sdn-5-speed-manual-certified-no-accidents/m689584,"$2,990.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/barrie/2008-vw-golf/1555959881,"$3,000.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/ottawa/2010-mazda3-gs-sport-manual-excellent-condition-2500/1555963414,"$2,500.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/1998-honda-hatchback/1555964762,"$3,000.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/muskoka/honda-civic/1555967830,"$2,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2018-subaru-wrx-sport/m824448,"$25,900.00",Subaru,WRX
https://www.kijiji.ca/v-cars-trucks/owen-sound/2015-mazda3-gs-sport-2l/1555972894,"$7,000.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/1998-honda-civic-si/1555980647,"$1,234.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/gatineau/2007-toyota-matrix-with-ac/m822878,"$2,900.00",Toyota,Matrix
https://www.kijiji.ca/v-cars-trucks/owen-sound/2010-toyota-matrix/1555865288,"$9,000.00",Toyota,Matrix
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/1999-honda-civic-sir/1555870198,"$8,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/north-bay/2006-honda-civic/1555882562,"$1,200.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/north-bay/certified-2015-honda-fit-lx-manual-transmisson/1554682061,"$8,900.00",Honda,Fit
https://www.kijiji.ca/v-cars-trucks/kingston-on/2003-honda-accord-ex-l/1555883499,"$2,200.00",Honda,Accord
https://www.kijiji.ca/v-cars-trucks/markham-york-region/honda-civic-sir/1555886692,"$3,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/sudbury/2013-hondacivic-si/1555891092,"$13,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/thunder-bay/2003-vw-golf-tdi-5spd/1555892856,"$2,000.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2005-honda-accord-exl-manual/1555895409,"$3,000.00",Honda,Accord
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/honda-civic-si/1555895749,"$8,000.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/gatineau/jetta-2012/1555895789,"$5,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/guelph/new-clutch-2008-camry-se-rare-5spd-manual-lowkms-cold-a-c/1513494294,"$6,500.00",Toyota,Camry
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2010-honda-civic-5-speed/1555898817,"$4,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/london/2002-honda-civic-pending-pickup/1555899568,"$1,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2011-volkswagen-jetta-2-5l-highline/1555902608,"$7,500.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2017-honda-civic-si-never-winter-driven-5000kms/1555903737,"$26,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/hamilton/2008-honda-civic-manual/1555780906,"$2,250.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/muskoka/mazda-5-2006-255k/1533118505,"$1,500.00",Mazda,5
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2015-subaru-legacy-2-5i-touring-pkg-from-1-99-financing-available/m81185,"$15,995.00",Subaru,Legacy
https://www.kijiji.ca/v-cars-trucks/london/honda-civic-sir/1555786701,"$4,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/north-bay/2017-honda-civic-lx-manual-apple-car-play-back-up-camera/1555787993,"$16,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/barrie/1990-mazda-mx-5-miata/1555788094,"$7,900.00",Mazda,MX-5 Miata
https://www.kijiji.ca/v-cars-trucks/sudbury/2009-honda-civic/1555788401,"$2,100.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/owen-sound/2008-toyota-corolla-ce/1555789454,"$4,000.00",Toyota,Corolla
https://www.kijiji.ca/v-cars-trucks/london/2017-honda-civic-sport-hatchback/1555790251,"$17,000.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2009-subaru-impreza-2-5i-w-sport-pkg/m366146,"$5,900.00",Subaru,Impreza
https://www.kijiji.ca/v-cars-trucks/thunder-bay/2017-wrx-sport-low-mileage/1555793476,"$28,400.00",Subaru,WRX
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2015-subaru-sti-accident-free-warranty/1555798620,"$24,499.00",Subaru,Impreza WRX STi
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/1988-toyota-supra-single-turbo-manual/1555799661,"$24,000.00",Toyota,Supra
https://www.kijiji.ca/v-cars-trucks/peterborough/2017-honda-civic-si/1555800427,"$18,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/hamilton/2009-honda-civic-si-coupe/1555801585,"$8,499.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/ottawa/88-toyota-supra-mk3/1555806261,"$11,000.00",Toyota,Supra
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2008-mazda-3/m817992,"$1,500.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/hamilton/2015-volkswagen-golf-tsi-low-km-certified-financing-available/m772156,"$7,999.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/stratford-on/1996-mazda-pick-up/1546736170,$450.00,Mazda,Other
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2016-vw-golf-manual-very-low-kms/1555690017,"$15,200.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/grand-bend/honda-civic-coupe/1490538574,"$6,200.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/barrie/2007-subaru-impreza-2-5i/m818102,"$6,000.00",Subaru,Impreza
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2003-subaru-baja/1555699175,"$4,500.00",Subaru,Baja
https://www.kijiji.ca/v-cars-trucks/hamilton/2015-mazda-3-gt/m818186,"$11,677.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-mazda-mazda3-sport-2-set-of-tires-hatchback-rear-camera-1-owner/m433360,"$13,978.00",Mazda,Mazda3 Sport
https://www.kijiji.ca/v-cars-trucks/sudbury/2010-toyota-matrix-5-speed-manual/m371598,"$6,900.00",Toyota,Matrix
https://www.kijiji.ca/v-cars-trucks/st-catharines/2007-honda-civic/1555717111,"$2,900.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/london/2006-vw-jetta-1-9-tdi-diesel/1555723366,"$1,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/london/2012-honda-civic-lx-2-door-coupe-5-speed-manual/1555731910,"$7,300.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/belleville/mazda-3/1555610472,"$1,800.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/hamilton/2003-2008-toyota-matrix-brand-new-front-bumper-capa-400-or-best/1544871467,$350.00,Toyota,Matrix
https://www.kijiji.ca/v-cars-trucks/north-bay/2018-honda-civic-coupe-si-coupe-fully-loaded-accident-free-certified-in-white/m411741,"$22,368.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/guelph/2017-subaru-brz-sport-tech-6-speed-navigation-rear-camera-leat-in-black/m168262,"$19,500.00",Subaru,BRZ
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2015-toyota-corolla-s/m125316,"$11,990.00",Toyota,Corolla
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2014-mazda-mazda5-gs-6sp/m78603,"$8,300.00",Mazda,Other
https://www.kijiji.ca/v-cars-trucks/london/project-2002-honda-civic-pending-pickup/1555621499,"$1,400.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2004-mazda-3gt/1545137820,"$1,200.00",Mazda,Mazda3 Sport
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/1993-mazda-mx-3-precidia-gs-v6-vintage-japanese-sports-coupe/1538669589,"$4,600.00",Mazda,MX-3
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2017-honda-civic-lx/m815174,"$10,999.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2010-subaru-wrx/1555631216,"$12,000.00",Subaru,WRX
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2017-honda-civic-si/1544983798,"$19,795.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2011-volkswagen-jetta/1555632623,"$5,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/j-swapped-turbo-1995-honda-civic-eg/1555639646,"$15,600.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2016-subaru-crosstrek/m815574,"$17,995.00",Subaru,Other
https://www.kijiji.ca/v-cars-trucks/gatineau/2018-subaru-crosstrek-touring-commodit-2018-subaru-crosstrek-touring-commodit-manual-transmission/m99222,"$18,495.00",Subaru,Other
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2004-honda-insight-k24-turbo-500whp/1555642198,"$17,700.00",Honda,Insight
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2007-honda-civic-si-coupe-2-door-8th-gen/1555498943,"$7,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/gatineau/2012-honda-civic-si/1555499034,"$8,499.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/ottawa/2010-mazda-3-for-sale/1555504121,"$3,000.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/honda-civic-si-immaculate/1542746656,"$20,000.00",Honda,Other
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2010-mazda-3-hatchback-manual-very-clean/1555512114,"$3,350.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2008-volkswagen-golf-city/1551036266,"$3,800.00",Volkswagen,Other
https://www.kijiji.ca/v-cars-trucks/ottawa/08-jetta-city/1555532752,"$3,500.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/mazda-3/1555534009,"$2,000.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/guelph/2017-volkswagen-golf-gti-autobahn-6-speed-sunroof-navigation-rear-camer-in-black/m168898,"$23,400.00",Volkswagen,GTI
https://www.kijiji.ca/v-cars-trucks/barrie/2006-honda-civic/1555538127,"$2,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/hamilton/2006-honda-civic-dx/m814851,"$2,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/st-catharines/2007-mazda-3/1555542989,"$4,500.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-civic-type-r/1555547322,"$36,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/1995-toyota-celica-gts/1555538284,"$6,500.00",Toyota,Celica
https://www.kijiji.ca/v-cars-trucks/st-catharines/2001-volkswagen-jetta-2-0/1555547796,"$2,000.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/hamilton/2018-honda-civic-type-r/1555548287,"$36,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-civic-si-6sp-2-door-coupe/1555408343,"$21,500.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2013-subaru-wrx-sti/1555409696,"$21,500.00",Subaru,Impreza WRX STi
https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2004-golf-gls-tdi/1555411235,"$3,500.00",Volkswagen,Golf
https://www.kijiji.ca/v-cars-trucks/ottawa/2011-mazda-mazda3-i/m289958,"$5,700.00",Mazda,3
https://www.kijiji.ca/v-cars-trucks/ottawa/2020-honda-civic-sedan-lx-in-white/m654114,"$26,001.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/ottawa/2020-honda-accord-sedan-sport-in-white/m652328,"$39,475.00",Honda,Accord
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2013-volkswagen-golf-wolfsburg-edition-in-grey/m172478,"$9,995.00",Volkswagen,GTI
https://www.kijiji.ca/v-cars-trucks/gatineau/2008-mazda-mazda5-gs/m366259,"$2,995.00",Mazda,Other
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2013-volkswagen-jetta-trendline-2-0-5sp/m78589,"$7,500.00",Volkswagen,Jetta
https://www.kijiji.ca/v-cars-trucks/ottawa/2011-mazda-mazda2-gx-manual-a-c-power-group-151km/m64001,"$3,988.00",Mazda,2
https://www.kijiji.ca/v-cars-trucks/gatineau/honda-civic-with-nos-kit/1555433775,"$4,000.00",Honda,Civic
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2012-mazda3-hatchback/1555438636,"$7,950.00",Mazda,3
